heure	I-NOM_TIME	O	O	O	O
où	O	B-PRON_TIME	O	O	O
sa	B-PRON_PER	B-NOM_PER	O	O	O
mère	O	I-NOM_PER	O	O	O
s'	O	O	O	O	O
éveillait	O	O	O	O	O
.	O	O	O	O	O

La	O	O	O	O	O
fenêtre	O	O	O	O	O
était	O	O	O	O	O
restée	O	O	O	O	O
ouverte	O	O	O	O	O
,	O	O	O	O	O
Pauline	B-PROP_PER	O	O	O	O
n'	O	O	O	O	O
avait	O	O	O	O	O
pas	O	O	O	O	O
senti	O	O	O	O	O
le	O	O	O	O	O
froid	O	O	O	O	O
.	O	O	O	O	O

Le	B-NOM_PER	O	O	O	O
serin	I-NOM_PER	O	O	O	O
était	O	O	O	O	O
rentré	O	O	O	O	O
dans	O	O	O	O	O
sa	B-PRON_PER	O	O	O	O
cage	O	O	O	O	O
et	O	O	O	O	O
chantait	O	O	O	O	O
de	O	O	O	O	O
toutes	O	O	O	O	O
ses	B-PRON_PER	O	O	O	O
forces	O	O	O	O	O
.	O	O	O	O	O

Rosalie	B-PROP_PER	O	O	O	O
de	I-PROP_PER	O	O	O	O
Constant	I-PROP_PER	O	O	O	O
,	O	O	O	O	O
sa	B-PRON_PER	B-NOM_PER	O	O	O
famille	O	I-NOM_PER	O	O	O
et	O	O	O	O	O
ses	B-PRON_PER	B-NOM_PER	O	O	O
amis	O	I-NOM_PER	O	O	O
Nous	B-PRON_METALEPSE	O	O	O	O
aurions	O	O	O	O	O
pu	O	O	O	O	O
commencer	O	O	O	O	O
,	O	O	O	O	O
selon	O	O	O	O	O
l'	O	O	O	O	O
usage	O	O	O	O	O
,	O	O	O	O	O
cette	O	O	O	O	O
biographie	O	O	O	O	O
trois	B-NOM_TIME	O	O	O	O
ou	I-NOM_TIME	O	O	O	O
quatre	I-NOM_TIME	O	O	O	O
cents	I-NOM_TIME	O	O	O	O
ans	I-NOM_TIME	O	O	O	O
avant	O	O	O	O	O
la	O	O	O	O	O
naissance	O	O	O	O	O
de	O	O	O	O	O
notre	B-PRON_METALEPSE	O	O	O	O
héroïne	O	O	O	O	O
,	O	O	O	O	O
parler	O	O	O	O	O
des	O	O	B-NOM_PER	O	O
chevaliers	O	O	I-NOM_PER	O	O
de	O	O	I-NOM_PER	O	O
St	B-PROP_PER	O	I-NOM_PER	O	O
-	I-PROP_PER	O	I-NOM_PER	O	O
Jean	I-PROP_PER	O	I-NOM_PER	O	O
de	I-PROP_PER	O	I-NOM_PER	O	O
Jérusalem	I-PROP_PER	O	I-NOM_PER	O	O
,	O	O	I-NOM_PER	O	O
des	O	B-NOM_PER	I-NOM_PER	O	O
chefs	O	I-NOM_PER	I-NOM_PER	O	O
d'	O	I-NOM_PER	I-NOM_PER	O	O
escadre	B-NOM_ORG	I-NOM_PER	I-NOM_PER	O	O
,	O	O	I-NOM_PER	O	O
des	O	B-NOM_PER	I-NOM_PER	O	O
compagnons	O	I-NOM_PER	I-NOM_PER	O	O
de	O	I-NOM_PER	I-NOM_PER	O	O
Charles	B-PROP_PER	I-NOM_PER	I-NOM_PER	O	O
Quint	I-PROP_PER	I-NOM_PER	I-NOM_PER	O	O
,	O	O	O	O	O
qui	B-PRON_PER	O	O	O	O
furent	O	O	O	O	O
ses	B-NOM_PER	O	O	O	O
ancêtres	I-NOM_PER	O	O	O	O
paternels	I-NOM_PER	O	O	O	O
.	O	O	O	O	O

Rosalie	B-PROP_PER	O	O	O	O
elle	B-PRON_PER	O	O	O	O
-	I-PRON_PER	O	O	O	O
même	I-PRON_PER	O	O	O	O
,	O	O	O	O	O
dans	O	O	O	O	O
son	B-PRON_PER	O	O	O	O
journal	O	O	O	O	O
,	O	O	O	O	O
nous	B-PRON_METALEPSE	O	O	O	O
défile	O	O	O	O	O
avec	O	O	O	O	O
un	O	O	O	O	O
certain	O	O	O	O	O
orgueil	O	O	O	O	O
une	O	O	O	O	O
longue	O	O	O	O	O
lignée	O	O	O	O	O
d'	O	O	O	O	O
aïeux	B-NOM_PER	O	O	O	O
,	O	O	O	O	O
tous	B-NOM_PER	O	O	O	O
valeureux	O	O	O	O	O
,	O	O	O	O	O
preux	O	O	O	O	O
et	O	O	O	O	O
héroïques	O	O	O	O	O
;	O	O	O	O	O
mais	O	O	O	O	O
,	O	O	O	O	O
si	O	O	O	O	O
vous	B-PRON_METALEPSE	O	O	O	O
le	O	O	O	O	O
voulez	O	O	O	O	O
bien	O	O	O	O	O
,	O	O	O	O	O
nous	B-PRON_METALEPSE	O	O	O	O
ne	O	O	O	O	O
remonterons	O	O	O	O	O
pas	O	O	O	O	O
si	O	O	O	O	O
haut	O	O	O	O	O
.	O	O	O	O	O

La	O	B-NOM_PER	O	O	O
mère	O	I-NOM_PER	O	O	O
de	O	I-NOM_PER	O	O	O
Rosalie	B-PROP_PER	I-NOM_PER	O	O	O
était	O	O	O	O	O
cette	B-PROP_PER	O	O	O	O
Charlotte	I-PROP_PER	O	O	O	O
Pictet	I-PROP_PER	O	O	O	O
à	O	O	O	O	O
laquelle	B-PRON_PER	O	O	O	O
M	B-PROP_PER	O	O	O	O
.	I-PROP_PER	O	O	O	O
Lucien	I-PROP_PER	O	O	O	O
Perey	I-PROP_PER	O	O	O	O
a	O	O	O	O	O
emprunté	O	O	O	O	O
bien	O	O	O	O	O
des	O	O	O	O	O
lettres	O	O	O	O	O
dans	O	O	O	O	O
sa	B-PRON_PER	O	O	O	O
Vie	O	O	O	O	O
intime	O	O	O	O	O
de	O	O	O	O	O
Voltaire	B-PROP_PER	O	O	O	O
.	O	O	O	O	O

Elle	B-PRON_PER	O	O	O	O
habitait	O	O	O	O	O
avec	O	O	O	O	O
ses	B-NOM_PER	O	O	O	O
parents	I-NOM_PER	O	O	O	O
la	O	B-NOM_FAC	O	O	O
belle	O	I-NOM_FAC	O	O	O
propriété	O	I-NOM_FAC	O	O	O
de	O	I-NOM_FAC	O	O	O
St	B-PROP_GPE	I-NOM_FAC	O	O	O
-	I-PROP_GPE	I-NOM_FAC	O	O	O
Jean	I-PROP_GPE	I-NOM_FAC	O	O	O
,	O	O	O	O	O
qui	B-PRON_FAC	O	O	O	O
domine	O	O	O	O	O
la	O	O	O	O	O
jonction	O	O	O	O	O
de	O	O	O	O	O
l'	B-PROP_LOC	O	O	O	O
Arve	I-PROP_LOC	O	O	O	O
avec	O	O	O	O	O
le	B-PROP_LOC	O	O	O	O
Rhône	I-PROP_LOC	O	O	O	O
,	O	O	O	O	O
en	O	O	O	O	O
aval	O	O	O	O	O
de	O	O	O	O	O
Genève	B-PROP_GPE	O	O	O	O
.	O	O	O	O	O

M	B-PROP_PER	O	O	O	O
.	I-PROP_PER	O	O	O	O
L	I-PROP_PER	O	O	O	O
.	I-PROP_PER	O	O	O	O
Perey	I-PROP_PER	O	O	O	O
a	O	O	O	O	O
raconté	O	O	O	O	O
déjà	O	O	O	O	O
comment	O	O	O	O	O
les	O	B-NOM_PER	O	O	O
Pictet	O	I-NOM_PER	O	O	O
de	O	I-NOM_PER	O	O	O
St	B-PROP_GPE	I-NOM_PER	O	O	O
-	I-PROP_GPE	I-NOM_PER	O	O	O
Jean	I-PROP_GPE	I-NOM_PER	O	O	O
voisinaient	O	O	O	O	O
familièrement	O	O	O	O	O
avec	O	O	O	O	O
l'	B-NOM_PER	O	O	O	O
illustre	I-NOM_PER	O	O	O	O
philosophe	I-NOM_PER	O	O	O	O
,	O	O	O	O	O
et	O	O	O	O	O
les	O	O	O	O	O
papiers	O	O	O	O	O
de	O	O	O	O	O
Rosalie	O	B-PROP_PER	O	O	O
et	O	I-PROP_PER	O	O	O
de	O	I-PROP_PER	O	O	O
sa	B-NOM_PER	I-PROP_PER	O	O	O
famille	I-NOM_PER	I-PROP_PER	O	O	O
,	O	O	O	O	O
ont	O	O	O	O	O
fourni	O	O	O	O	O
à	O	O	O	O	O
l'	B-NOM_PER	O	O	O	O
aimable	I-NOM_PER	O	O	O	O
biographe	I-NOM_PER	O	O	O	O
beaucoup	O	O	O	O	O
de	O	O	O	O	O
détails	O	O	O	O	O
sur	O	O	O	O	O
ce	O	O	O	O	O
qui	O	O	O	O	O
se	O	O	O	O	O
passait	O	O	O	O	O
aux	B-PROP_FAC	O	O	O	O
Délices	I-PROP_FAC	O	O	O	O
,	O	O	O	O	O
et	O	O	O	O	O
à	O	O	O	O	O
Ferney	B-PROP_GPE	O	O	O	O
.	O	O	O	O	O

On	B-PRON_METALEPSE	O	O	O	O
sait	O	O	O	O	O
qu'	O	O	O	O	O
au	O	O	O	O	O
début	O	O	O	O	O
de	O	O	O	O	O
son	B-PRON_PER	O	O	O	O
séjour	O	O	O	O	O
dans	O	O	O	O	O
notre	B-PRON_PER	B-NOM_GPE	O	O	O
pays	O	I-NOM_GPE	O	O	O
,	O	O	O	O	O
Voltaire	B-PROP_PER	O	O	O	O
habita	O	O	O	O	O
en	O	O	O	O	O
été	B-NOM_TIME	O	O	O	O
Les	B-NOM_FAC	O	O	O	O
Délices	I-NOM_FAC	O	O	O	O
près	O	O	O	O	O
Genève	B-PROP_GPE	O	O	O	O
,	O	O	O	O	O
en	O	O	O	O	O
hiver	B-NOM_TIME	O	O	O	O
tantôt	O	O	O	O	O
Monrion	B-PROP_GPE	O	O	O	O
,	O	O	O	O	O
près	O	O	O	O	O
Lausanne	B-PROP_GPE	O	O	O	O
,	O	O	O	O	O
tantôt	O	O	O	O	O
cette	B-NOM_GPE	O	O	O	O
ville	I-NOM_GPE	O	O	O	O
-	I-NOM_GPE	O	O	O	O
même	I-NOM_GPE	O	O	O	O
,	O	O	O	O	O
au	O	O	O	O	O
faubourg	O	B-NOM_GPE	O	O	O
du	O	I-NOM_GPE	O	O	O
Petit	B-NOM_GPE	I-NOM_GPE	O	O	O
-	I-NOM_GPE	I-NOM_GPE	O	O	O
Chêne	I-NOM_GPE	I-NOM_GPE	O	O	O
.	O	O	O	O	O

À	O	O	O	O	O
Lausanne	B-PROP_GPE	O	O	O	O
comme	O	O	O	O	O
à	O	O	O	O	O
Genève	B-PROP_GPE	O	O	O	O
,	O	O	O	O	O
Voltaire	B-PROP_PER	O	O	O	O
avait	O	O	O	O	O
trouvé	O	O	O	O	O
une	B-NOM_PER	O	O	O	O
société	I-NOM_PER	O	O	O	O
très	I-NOM_PER	O	O	O	O
aimable	I-NOM_PER	O	O	O	O
et	I-NOM_PER	O	O	O	O
lettrée	I-NOM_PER	O	O	O	O
,	O	O	O	O	O
toute	O	O	O	O	O
disposée	O	O	O	O	O
à	O	O	O	O	O
jouer	O	O	O	O	O
ses	B-PRON_PER	O	O	O	O
tragédies	O	O	O	O	O
.	O	O	O	O	O

Ses	B-PRON_PER	B-NOM_PER	O	O	O
principaux	O	I-NOM_PER	O	O	O
acteurs	O	I-NOM_PER	O	O	O
se	B-PRON_PER	O	O	O	O
recrutèrent	O	O	O	O	O
parmi	O	O	O	O	O
la	B-NOM_PER	O	O	O	O
famille	I-NOM_PER	O	O	O	O
de	I-NOM_PER	O	O	O	O
Constant	I-NOM_PER	O	O	O	O
,	O	O	O	O	O
et	O	O	O	O	O
c'	O	O	O	O	O
est	O	O	O	O	O
ici	O	O	O	O	O
que	O	O	O	O	O
nous	B-PRON_METALEPSE	O	O	O	O
rencontrons	O	O	O	O	O
Samuel	B-PROP_PER	O	O	O	O
,	O	O	O	O	O
qui	B-PRON_PER	O	O	O	O
deviendra	O	O	O	O	O
le	O	B-NOM_PER	O	O	O
père	O	I-NOM_PER	O	O	O
de	O	I-NOM_PER	O	O	O
Rosalie	B-PROP_PER	I-NOM_PER	O	O	O
.	O	O	O	O	O

Samuel	B-PROP_PER	O	O	O	O
était	O	O	O	O	O
le	O	B-NOM_PER	O	O	O
cinquième	O	I-NOM_PER	O	O	O
fils	O	I-NOM_PER	O	O	O
du	B-NOM_PER	I-NOM_PER	O	O	O
général	I-NOM_PER	I-NOM_PER	O	O	O
Constant	I-NOM_PER	I-NOM_PER	O	O	O
de	I-NOM_PER	I-NOM_PER	O	O	O
Rebecque	I-NOM_PER	I-NOM_PER	O	O	O
qui	O	B-PRON_PER	O	O	O
avait	O	O	O	O	O
servi	O	O	O	O	O
longtemps	O	O	O	O	O
en	O	O	O	O	O
Hollande	B-PROP_GPE	O	O	O	O
.	O	O	O	O	O

Lui	B-PRON_PER	O	O	O	O
-	I-PRON_PER	O	O	O	O
même	I-PRON_PER	O	O	O	O
y	B-PRON_GPE	O	O	O	O
avait	O	O	O	O	O
acquis	O	O	O	O	O
le	O	O	O	O	O
grade	O	O	O	O	O
de	O	O	O	O	O
major	O	O	O	O	O
,	O	O	O	O	O
et	O	O	O	O	O
c'	O	O	O	O	O
est	O	O	O	O	O
pendant	O	O	O	O	O
un	O	O	O	O	O
congé	O	O	O	O	O
passé	O	O	O	O	O
à	O	O	O	O	O
Lausanne	B-PROP_GPE	O	O	O	O
qu'	O	O	O	O	O
il	B-PRON_PER	O	O	O	O
fit	O	O	O	O	O
la	O	O	O	O	O
connaissance	O	O	O	O	O
de	O	O	O	O	O
Charlotte	B-PROP_PER	O	O	O	O
Pictet	I-PROP_PER	O	O	O	O
;	O	O	O	O	O
il	B-PRON_PER	O	O	O	O
l'	B-NOM_PER	O	O	O	O
épousa	O	O	O	O	O
en	O	O	O	O	O
1757	B-NOM_TIME	O	O	O	O
.	O	O	O	O	O

«	O	O	O	O	O
Voltaire	B-PROP_PER	O	O	O	O
attirait	O	O	O	O	O
aux	B-PROP_FAC	O	O	O	O
Délices	I-PROP_FAC	O	O	O	O
les	B-NOM_PER	O	O	O	O
amis	I-NOM_PER	O	O	O	O
qu'	B-PRON_PER	O	O	O	O
il	B-PRON_PER	O	O	O	O
s'	B-PRON_PER	O	O	O	O
était	O	O	O	O	O
faits	O	O	O	O	O
à	O	O	O	O	O
Lausanne	B-PROP_GPE	O	O	O	O
,	O	O	O	O	O
écrira	O	O	O	O	O
plus	O	O	O	O	O
tard	O	O	O	O	O
Rosalie	B-PROP_PER	O	O	O	O
;	O	O	O	O	O
il	B-PRON_PER	O	O	O	O
cherchait	O	O	O	O	O
à	O	O	O	O	O
les	B-PRON_PER	O	O	O	O
lier	O	O	O	O	O
avec	O	O	O	O	O
des	B-NOM_PER	O	O	O	O
voisins	I-NOM_PER	O	O	O	O
qu'	B-PRON_PER	O	O	O	O
il	B-PRON_PER	O	O	O	O
avait	O	O	O	O	O
.	O	O	O	O	O

C'	O	O	O	O	O
est	O	O	O	O	O
ainsi	O	O	O	O	O
que	O	O	O	O	O
se	O	O	O	O	O
fit	O	O	O	O	O
le	O	O	O	O	O
mariage	O	O	O	O	O
de	O	O	O	O	O
mes	B-PRON_METALEPSE	B-NOM_PER	O	O	O
parens	O	I-NOM_PER	O	O	O
.	O	O	O	O	O

Voltaire	B-PROP_PER	O	O	O	O
y	O	O	O	O	O
prit	O	O	O	O	O
un	O	O	O	O	O
intérêt	O	O	O	O	O
qu'	O	O	O	O	O
il	B-PRON_PER	O	O	O	O
conserva	O	O	O	O	O
toujours	O	O	O	O	O
à	O	O	O	O	O
la	B-NOM_PER	O	O	O	O
famille	I-NOM_PER	O	O	O	O
»	O	O	O	O	O
.	O	O	O	O	O

Samuel	B-PROP_PER	O	O	O	O
quitta	O	O	O	O	O
le	O	O	O	O	O
service	O	O	O	O	O
au	O	O	O	O	O
moment	O	O	O	O	O
de	O	O	O	O	O
son	B-PRON_PER	O	O	O	O
mariage	O	O	O	O	O
et	O	O	O	O	O
vint	O	O	O	O	O
habiter	O	O	O	O	O
chez	O	O	O	O	O
les	O	B-NOM_PER	O	O	O
parents	O	I-NOM_PER	O	O	O
de	O	I-NOM_PER	O	O	O
sa	B-PRON_PER	I-NOM_PER	O	O	O
femme	O	I-NOM_PER	O	O	O
.	O	O	O	O	O

C'	O	O	O	O	O
est	O	O	O	O	O
à	O	O	O	O	O
St	B-PROP_GPE	O	O	O	O
-	I-PROP_GPE	O	O	O	O
Jean	I-PROP_GPE	O	O	O	O
que	O	O	O	O	O
vécut	O	O	O	O	O
le	B-NOM_PER	O	O	O	O
jeune	I-NOM_PER	O	O	O	O
ménage	I-NOM_PER	O	O	O	O
pendant	O	O	O	O	O
cinq	B-NOM_TIME	O	O	O	O
années	I-NOM_TIME	O	O	O	O
;	O	O	O	O	O
c'	O	O	O	O	O
est	O	O	O	O	O
à	O	O	O	O	O
St	B-PROP_GPE	O	O	O	O
-	I-PROP_GPE	O	O	O	O
Jean	I-PROP_GPE	O	O	O	O
que	O	O	O	O	O
naquit	O	O	O	O	O
Rosalie	B-PROP_PER	O	O	O	O
,	O	O	O	O	O
puis	O	O	O	O	O
une	B-NOM_PER	O	O	O	O
seconde	I-NOM_PER	O	O	O	O
fille	I-NOM_PER	O	O	O	O
et	O	O	O	O	O
un	B-NOM_PER	O	O	O	O
premier	I-NOM_PER	O	O	O	O
fils	I-NOM_PER	O	O	O	O
qui	B-PRON_PER	O	O	O	O
reçurent	O	O	O	O	O
les	O	O	O	O	O
noms	O	O	O	O	O
de	O	O	O	O	O
Louise	O	O	O	O	O
et	O	O	O	O	O
de	O	O	O	O	O
Juste	O	O	O	O	O
,	O	O	O	O	O
c'	O	O	O	O	O
est	O	O	O	O	O
là	B-NOM_GPE	O	O	O	O
que	O	O	O	O	O
Charlotte	B-PROP_PER	O	O	O	O
aima	O	O	O	O	O
,	O	O	O	O	O
pleura	O	O	O	O	O
,	O	O	O	O	O
sourit	O	O	O	O	O
et	O	O	O	O	O
souffrit	O	O	O	O	O
.	O	O	O	O	O

«	O	O	O	O	O
Cher	O	O	O	O	O
aux	B-NOM_PER	O	O	O	O
femmes	I-NOM_PER	O	O	O	O
,	O	O	O	O	O
Samuel	B-PROP_PER	O	O	O	O
de	I-PROP_PER	O	O	O	O
Constant	I-PROP_PER	O	O	O	O
s'	B-PRON_PER	O	O	O	O
est	O	O	O	O	O
fait	O	O	O	O	O
aimer	O	O	O	O	O
d'	O	O	O	O	O
elles	B-PRON_PER	O	O	O	O
toutes	O	O	O	O	O
les	O	O	O	O	O
fois	O	O	O	O	O
qu'	O	O	O	O	O
il	B-PRON_PER	O	O	O	O
l'	O	O	O	O	O
a	O	O	O	O	O
voulu	O	O	O	O	O
.	O	O	O	O	O

»	O	O	O	O	O
C'	O	O	O	O	O
est	O	O	O	O	O
encore	O	O	O	O	O
Rosalie	B-PROP_PER	O	O	O	O
qui	O	O	O	O	O
parle	O	O	O	O	O
.	O	O	O	O	O

Doué	O	O	O	O	O
d'	O	O	O	O	O
une	O	O	O	O	O
belle	O	O	O	O	O
figure	O	O	O	O	O
,	O	O	O	O	O
d'	O	O	O	O	O
une	O	O	O	O	O
haute	O	O	O	O	O
stature	O	O	O	O	O
,	O	O	O	O	O
assez	O	O	O	O	O
vain	O	O	O	O	O
de	O	O	O	O	O
sa	B-PRON_PER	O	O	O	O
personne	O	O	O	O	O
,	O	O	O	O	O
très	O	O	O	O	O
ami	O	O	O	O	O
du	O	O	O	O	O
«	O	O	O	O	O
bon	O	O	O	O	O
ton	O	O	O	O	O
»	O	O	O	O	O
,	O	O	O	O	O
il	B-PRON_PER	O	O	O	O
tenait	O	O	O	O	O
à	O	O	O	O	O
ce	O	O	O	O	O
qu'	O	O	O	O	O
on	O	O	O	O	O
lui	B-PRON_PER	O	O	O	O
rendît	O	O	O	O	O
des	O	O	O	O	O
honneurs	O	O	O	O	O
,	O	O	O	O	O
à	O	O	O	O	O
ce	O	O	O	O	O
qu'	O	O	O	O	O
on	O	O	O	O	O
recherchât	O	O	O	O	O
son	B-PRON_PER	O	O	O	O
commerce	O	O	O	O	O
,	O	O	O	O	O
mais	O	O	O	O	O
il	O	O	O	O	O
faut	O	O	O	O	O
croire	O	O	O	O	O
que	O	O	O	O	O
les	O	O	O	O	O
démonstrations	O	O	O	O	O
amoureuses	O	O	O	O	O
de	O	O	O	O	O
sa	B-PRON_PER	B-NOM_PER	O	O	O
propre	O	I-NOM_PER	O	O	O
femme	O	I-NOM_PER	O	O	O
l'	B-NOM_PER	O	O	O	O
impatientaient	O	O	O	O	O
,	O	O	O	O	O
car	O	O	O	O	O
,	O	O	O	O	O
pour	O	O	O	O	O
s'	O	O	O	O	O
y	O	O	O	O	O
soustraire	O	O	O	O	O
,	O	O	O	O	O
il	B-PRON_PER	O	O	O	O
prétextait	O	O	O	O	O
plus	O	O	O	O	O
souvent	O	O	O	O	O
qu'	O	O	O	O	O
il	O	O	O	O	O
n'	O	O	O	O	O
eût	O	O	O	O	O
été	O	O	O	O	O
nécessaire	O	O	O	O	O
,	O	O	O	O	O
des	O	O	O	O	O
affaires	O	O	O	O	O
l'	B-NOM_PER	O	O	O	O
appelant	O	O	O	O	O
à	O	O	O	O	O
son	B-PRON_PER	B-NOM_LOC	O	O	O
vignoble	O	I-NOM_LOC	O	O	O
de	O	I-NOM_LOC	O	O	O
Lalex	B-PROP_GPE	I-NOM_LOC	O	O	O
,	O	O	O	O	O
près	O	O	O	O	O
Vevey	B-PROP_GPE	O	O	O	O
.	O	O	O	O	O

Il	B-PRON_PER	O	O	O	O
s'	O	O	O	O	O
en	O	O	O	O	O
allait	O	O	O	O	O
aussi	O	O	O	O	O
très	O	O	O	O	O
souvent	O	O	O	O	O
passer	O	O	O	O	O
de	B-NOM_TIME	O	O	O	O
longues	I-NOM_TIME	O	O	O	O
semaines	I-NOM_TIME	O	O	O	O
à	O	O	O	O	O
Lausanne	B-PROP_GPE	O	O	O	O
,	O	O	O	O	O
où	B-PRON_GPE	O	O	O	O
habitait	O	O	O	O	O
sa	B-PRON_PER	B-NOM_PER	O	O	O
mère	O	I-NOM_PER	O	O	O
,	O	O	O	O	O
la	B-NOM_PER	O	O	O	O
générale	I-NOM_PER	O	O	O	O
de	I-NOM_PER	O	O	O	O
Constant	I-NOM_PER	O	O	O	O
,	O	O	O	O	O
et	O	O	O	O	O
où	B-PRON_GPE	O	O	O	O
il	B-PRON_PER	O	O	O	O
jouait	O	O	O	O	O
la	O	O	O	O	O
comédie	O	O	O	O	O
avec	O	O	O	O	O
de	B-NOM_PER	O	O	O	O
belles	I-NOM_PER	O	O	O	O
dames	I-NOM_PER	O	O	O	O
.	O	O	O	O	O

Charlotte	B-PROP_PER	O	O	O	O
lui	B-PRON_PER	O	O	O	O
écrivait	O	O	O	O	O
alors	O	O	O	O	O
des	O	O	O	O	O
lettres	O	O	O	O	O
fort	O	O	O	O	O
tendres	O	O	O	O	O
et	O	O	O	O	O
humides	O	O	O	O	O
des	O	O	O	O	O
larmes	O	O	O	O	O
que	O	O	O	O	O
faisait	O	O	O	O	O
couler	O	O	O	O	O
son	B-PRON_PER	O	O	O	O
absence	O	O	O	O	O
;	O	O	O	O	O
mais	O	O	O	O	O
,	O	O	O	O	O
quand	O	O	O	O	O
on	B-PRON_PER	O	O	O	O
est	O	O	O	O	O
jeune	O	O	O	O	O
,	O	O	O	O	O
spirituelle	O	O	O	O	O
,	O	O	O	O	O
piquante	O	O	O	O	O
,	O	O	O	O	O
quand	O	O	O	O	O
on	B-PRON_PER	O	O	O	O
a	O	O	O	O	O
de	O	O	O	O	O
beaux	O	O	O	O	O
yeux	O	O	O	O	O
noirs	O	O	O	O	O
,	O	O	O	O	O
ils	O	O	O	O	O
ne	O	O	O	O	O
peuvent	O	O	O	O	O
pas	O	O	O	O	O
toujours	O	O	O	O	O
pleurer	O	O	O	O	O
,	O	O	O	O	O
et	O	O	O	O	O
l'	B-NOM_PER	O	O	O	O
abandonnée	I-NOM_PER	O	O	O	O
trouvait	O	O	O	O	O
chez	O	O	O	O	O
Voltaire	B-PROP_PER	O	O	O	O
le	O	O	O	O	O
moyen	O	O	O	O	O
de	O	O	O	O	O
s'	O	O	O	O	O
amuser	O	O	O	O	O
beaucoup	O	O	O	O	O
.	O	O	O	O	O

Bien	O	O	O	O	O
souvent	O	O	O	O	O
après	O	O	O	O	O
son	B-PRON_PER	O	O	O	O
mariage	O	O	O	O	O
,	O	O	O	O	O
elle	B-PRON_PER	O	O	O	O
remonta	O	O	O	O	O
sur	O	O	O	O	O
les	O	O	O	O	O
planches	O	O	O	O	O
édifiées	O	O	O	O	O
à	O	O	O	O	O
Ferney	B-PROP_GPE	O	O	O	O
et	O	O	O	O	O
prit	O	O	O	O	O
un	O	O	O	O	O
rôle	O	O	O	O	O
dans	O	O	O	O	O
l'	O	O	O	O	O
une	O	O	O	O	O
ou	O	O	O	O	O
l'	O	O	O	O	O
autre	O	O	O	O	O
des	O	O	O	O	O
pièces	O	O	O	O	O
composées	O	O	O	O	O
par	O	O	O	O	O
l'	B-NOM_PER	O	O	O	O
ami	I-NOM_PER	O	O	O	O
de	O	O	O	O	O
ses	B-PRON_PER	B-NOM_PER	O	O	O
parents	O	I-NOM_PER	O	O	O
.	O	O	O	O	O

Quelquefois	O	O	O	O	O
Samuel	B-PROP_PER	O	O	O	O
revenait	O	O	O	O	O
pour	O	O	O	O	O
lui	B-PRON_PER	O	O	O	O
donner	O	O	O	O	O
la	O	O	O	O	O
réplique	O	O	O	O	O
,	O	O	O	O	O
et	O	O	O	O	O
alors	O	O	O	O	O
la	B-NOM_PER	O	O	O	O
jeune	I-NOM_PER	O	O	O	O
femme	I-NOM_PER	O	O	O	O
jouissait	O	O	O	O	O
de	O	O	O	O	O
tout	O	O	O	O	O
son	B-PRON_PER	O	O	O	O
cœur	O	O	O	O	O
des	O	O	O	O	O
répits	O	O	O	O	O
que	O	O	O	O	O
lui	B-PRON_PER	O	O	O	O
laissaient	O	O	O	O	O
soit	O	O	O	O	O
une	O	O	O	O	O
santé	O	O	O	O	O
déjà	O	O	O	O	O
très	O	O	O	O	O
compromise	O	O	O	O	O
,	O	O	O	O	O
soit	O	O	O	O	O
l'	O	O	O	O	O
arrivée	O	O	O	O	O
successive	O	O	O	O	O
des	B-NOM_PER	O	O	O	O
enfants	I-NOM_PER	O	O	O	O
que	B-PRON_PER	O	O	O	O
l'	O	O	O	O	O
on	O	O	O	O	O
mettait	O	O	O	O	O
en	O	O	O	O	O
nourrice	B-NOM_PER	O	O	O	O
dans	O	O	O	O	O
les	O	B-NOM_LOC	O	O	O
environs	O	I-NOM_LOC	O	O	O
de	O	I-NOM_LOC	O	O	O
Genève	B-PROP_GPE	I-NOM_LOC	O	O	O
.	O	O	O	O	O

Nous	B-PRON_METALEPSE	O	O	O	O
donnerons	O	O	O	O	O
ici	O	O	O	O	O
quelques	O	O	O	O	O
échantillons	O	O	O	O	O
des	O	O	O	O	O
lettres	O	O	O	O	O
de	O	O	O	O	O
Charlotte	B-PROP_PER	O	O	O	O
à	O	O	O	O	O
son	B-PRON_PER	B-NOM_PER	O	O	O
mari	O	I-NOM_PER	O	O	O
,	O	O	O	O	O
et	O	O	O	O	O
nous	B-PRON_METALEPSE	O	O	O	O
ne	O	O	O	O	O
choisissons	O	O	O	O	O
pas	O	O	O	O	O
les	O	O	O	O	O
plus	O	O	O	O	O
piquantes	O	O	O	O	O
;	O	O	O	O	O
aussi	O	O	O	O	O
bien	O	O	O	O	O
,	O	O	O	O	O
ce	O	O	O	O	O
n'	O	O	O	O	O
est	O	O	O	O	O
pas	O	O	O	O	O
la	O	O	O	O	O
vie	O	O	O	O	O
de	O	O	O	O	O
Charlotte	B-PROP_PER	O	O	O	O
,	O	O	O	O	O
mais	O	O	O	O	O
celle	O	O	O	O	O
de	O	O	O	O	O
Rosalie	B-PROP_PER	O	O	O	O
,	O	O	O	O	O
que	O	O	O	O	O
nous	B-PRON_METALEPSE	O	O	O	O
retraçons	O	O	O	O	O
;	O	O	O	O	O
nous	B-PRON_METALEPSE	O	O	O	O
reproduisons	O	O	O	O	O
de	O	O	O	O	O
préférence	O	O	O	O	O
celles	O	O	O	O	O
où	O	O	O	O	O
apparaissent	O	O	O	O	O
